league_id,fixture_id,league_name,league_country,league_logo,league_flag,event_date,event_timestamp,first_half_start,second_half_start,round,status,status_short,elapsed,venue,referee,home_team_team_id,home_team_team_name,home_team_logo,away_team_team_id,away_team_team_name,away_team_logo,goals_home_team,goals_away_team,score_half_time,score_full_time,score_extra_time,score_penalty
39,868130,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2023-01-04T20:00:00+00:00,1672862400,1672862400,1672866000,Regular Season - 19,Match Finished,FT,90,Selhurst Park,M. Oliver,52,Crystal Palace,https://media-2.api-sports.io/football/teams/52.png,47,Tottenham,https://media-2.api-sports.io/football/teams/47.png,0,4,0-0,0-4,,
39,868129,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2023-01-05T20:00:00+00:00,1672948800,1672948800,1672952400,Regular Season - 19,Match Finished,FT,90,Stamford Bridge,P. Tierney,49,Chelsea,https://media-1.api-sports.io/football/teams/49.png,50,Manchester City,https://media-3.api-sports.io/football/teams/50.png,0,1,0-0,0-1,,
39,868009,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2023-01-12T20:00:00+00:00,1673553600,1673553600,1673557200,Regular Season - 7,Match Finished,FT,90,Craven Cottage,D. Coote,36,Fulham,https://media-3.api-sports.io/football/teams/36.png,49,Chelsea,https://media-3.api-sports.io/football/teams/49.png,2,1,1-0,2-1,,
39,868136,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-01-13T20:00:00+00:00,1673640000,1673640000,1673643600,Regular Season - 20,Match Finished,FT,90,Villa Park,M. Oliver,66,Aston Villa,https://media-2.api-sports.io/football/teams/66.png,63,Leeds,https://media-3.api-sports.io/football/teams/63.png,2,1,1-0,2-1,,
39,868141,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-01-14T12:30:00+00:00,1673699400,1673699400,1673703000,Regular Season - 20,Match Finished,FT,90,Old Trafford,S. Attwell,33,Manchester United,https://media-1.api-sports.io/football/teams/33.png,50,Manchester City,https://media-2.api-sports.io/football/teams/50.png,2,1,0-0,2-1,,
39,868138,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2023-01-14T15:00:00+00:00,1673708400,1673708400,1673712000,Regular Season - 20,Match Finished,FT,90,The American Express Community Stadium,D. England,51,Brighton,https://media-1.api-sports.io/football/teams/51.png,40,Liverpool,https://media-3.api-sports.io/football/teams/40.png,3,0,0-0,3-0,,
39,868140,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2023-01-14T15:00:00+00:00,1673708400,1673708400,1673712000,Regular Season - 20,Match Finished,FT,90,Goodison Park,J. Brooks,45,Everton,https://media-2.api-sports.io/football/teams/45.png,41,Southampton,https://media-1.api-sports.io/football/teams/41.png,1,2,1-0,1-2,,
39,868143,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-01-14T15:00:00+00:00,1673708400,1673708400,1673712000,Regular Season - 20,Match Finished,FT,90,The City Ground,P. Tierney,65,Nottingham Forest,https://media-3.api-sports.io/football/teams/65.png,46,Leicester,https://media-2.api-sports.io/football/teams/46.png,2,0,0-0,2-0,,
39,868145,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2023-01-14T15:00:00+00:00,1673708400,1673708400,1673712000,Regular Season - 20,Match Finished,FT,90,Molineux Stadium,S. Hooper,39,Wolves,https://media-2.api-sports.io/football/teams/39.png,48,West Ham,https://media-3.api-sports.io/football/teams/48.png,1,0,0-0,1-0,,
39,868137,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2023-01-14T17:30:00+00:00,1673717400,1673717400,1673721000,Regular Season - 20,Match Finished,FT,90,Gtech Community Stadium,J. Gillett,55,Brentford,https://media-1.api-sports.io/football/teams/55.png,35,Bournemouth,https://media-3.api-sports.io/football/teams/35.png,2,0,1-0,2-0,,
39,868139,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2023-01-15T14:00:00+00:00,1673791200,1673791200,1673794800,Regular Season - 20,Match Finished,FT,90,Stamford Bridge,P. Bankes,49,Chelsea,https://media-2.api-sports.io/football/teams/49.png,52,Crystal Palace,https://media-2.api-sports.io/football/teams/52.png,1,0,0-0,1-0,,
39,868142,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-01-15T14:00:00+00:00,1673791200,1673791200,1673794800,Regular Season - 20,Match Finished,FT,90,St. James' Park,R. Jones,34,Newcastle,https://media-1.api-sports.io/football/teams/34.png,36,Fulham,https://media-2.api-sports.io/football/teams/36.png,1,0,0-0,1-0,,
39,868144,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-01-15T16:30:00+00:00,1673800200,1673800200,1673803800,Regular Season - 20,Match Finished,FT,90,Tottenham Hotspur Stadium,C. Pawson,47,Tottenham,https://media-1.api-sports.io/football/teams/47.png,42,Arsenal,https://media-3.api-sports.io/football/teams/42.png,0,2,0-2,0-2,,
39,868008,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2023-01-18T20:00:00+00:00,1674072000,1674072000,1674075600,Regular Season - 7,Match Finished,FT,90,Selhurst Park,R. Jones,52,Crystal Palace,https://media-3.api-sports.io/football/teams/52.png,33,Manchester United,https://media-1.api-sports.io/football/teams/33.png,1,1,0-1,1-1,,
39,868013,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-01-19T20:00:00+00:00,1674158400,1674158400,1674162000,Regular Season - 7,Match Finished,FT,90,Etihad Stadium,S. Hooper,50,Manchester City,https://media-3.api-sports.io/football/teams/50.png,47,Tottenham,https://media-3.api-sports.io/football/teams/47.png,4,2,0-2,4-2,,
39,868152,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2023-01-21T12:30:00+00:00,1674304200,1674304200,1674307800,Regular Season - 21,Match Finished,FT,90,Anfield,M. Oliver,40,Liverpool,https://media-2.api-sports.io/football/teams/40.png,49,Chelsea,https://media-3.api-sports.io/football/teams/49.png,0,0,0-0,0-0,,
39,868146,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2023-01-21T15:00:00+00:00,1674313200,1674313200,1674316800,Regular Season - 21,Match Finished,FT,90,Vitality Stadium,A. Madley,35,Bournemouth,https://media-1.api-sports.io/football/teams/35.png,65,Nottingham Forest,https://media-3.api-sports.io/football/teams/65.png,1,1,1-0,1-1,,
39,868151,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-01-21T15:00:00+00:00,1674313200,1674313200,1674316800,Regular Season - 21,Match Finished,FT,90,King Power Stadium,T. Bramall,46,Leicester,https://media-1.api-sports.io/football/teams/46.png,51,Brighton,https://media-3.api-sports.io/football/teams/51.png,2,2,1-1,2-2,,
39,868154,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-01-21T15:00:00+00:00,1674313200,1674313200,1674316800,Regular Season - 21,Match Finished,FT,90,St. Mary's Stadium,M. Salisbury,41,Southampton,https://media-2.api-sports.io/football/teams/41.png,66,Aston Villa,https://media-2.api-sports.io/football/teams/66.png,0,1,0-0,0-1,,
39,868155,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2023-01-21T15:00:00+00:00,1674313200,1674313200,1674316800,Regular Season - 21,Match Finished,FT,90,London Stadium,S. Attwell,48,West Ham,https://media-1.api-sports.io/football/teams/48.png,45,Everton,https://media-2.api-sports.io/football/teams/45.png,2,0,2-0,2-0,,
39,868148,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-01-21T17:30:00+00:00,1674322200,1674322200,1674325800,Regular Season - 21,Match Finished,FT,90,Selhurst Park,C. Pawson,52,Crystal Palace,https://media-3.api-sports.io/football/teams/52.png,34,Newcastle,https://media-2.api-sports.io/football/teams/34.png,0,0,0-0,0-0,,
39,868150,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-01-22T14:00:00+00:00,1674396000,1674396000,1674399600,Regular Season - 21,Match Finished,FT,90,Elland Road,P. Bankes,63,Leeds,https://media-1.api-sports.io/football/teams/63.png,55,Brentford,https://media-1.api-sports.io/football/teams/55.png,0,0,0-0,0-0,,
39,868153,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2023-01-22T14:00:00+00:00,1674396000,1674396000,1674399600,Regular Season - 21,Match Finished,FT,90,Etihad Stadium,D. Coote,50,Manchester City,https://media-1.api-sports.io/football/teams/50.png,39,Wolves,https://media-3.api-sports.io/football/teams/39.png,3,0,1-0,3-0,,
39,868147,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-01-22T16:30:00+00:00,1674405000,1674405000,1674408600,Regular Season - 21,Match Finished,FT,90,Emirates Stadium,A. Taylor,42,Arsenal,https://media-2.api-sports.io/football/teams/42.png,33,Manchester United,https://media-1.api-sports.io/football/teams/33.png,3,2,1-1,3-2,,
39,868149,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-01-23T20:00:00+00:00,1674504000,1674504000,1674507600,Regular Season - 21,Match Finished,FT,90,Craven Cottage,P. Tierney,36,Fulham,https://media-3.api-sports.io/football/teams/36.png,47,Tottenham,https://media-1.api-sports.io/football/teams/47.png,0,1,0-1,0-1,,
39,868159,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2023-02-03T20:00:00+00:00,1675454400,1675454400,1675458000,Regular Season - 22,Match Finished,FT,90,Stamford Bridge,S. Attwell,49,Chelsea,https://media-3.api-sports.io/football/teams/49.png,36,Fulham,https://media-2.api-sports.io/football/teams/36.png,0,0,0-0,0-0,,
39,868160,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2023-02-04T12:30:00+00:00,1675513800,1675513800,1675517400,Regular Season - 22,Match Finished,FT,90,Goodison Park,D. Coote,45,Everton,https://media-2.api-sports.io/football/teams/45.png,42,Arsenal,https://media-3.api-sports.io/football/teams/42.png,1,0,0-0,1-0,,
39,868156,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-02-04T15:00:00+00:00,1675522800,1675522800,1675526400,Regular Season - 22,Match Finished,FT,90,Villa Park,D. England,66,Aston Villa,https://media-2.api-sports.io/football/teams/66.png,46,Leicester,https://media-1.api-sports.io/football/teams/46.png,2,4,2-3,2-4,,
39,868157,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2023-02-04T15:00:00+00:00,1675522800,1675522800,1675526400,Regular Season - 22,Match Finished,FT,90,Gtech Community Stadium,D. Bond,55,Brentford,https://media-3.api-sports.io/football/teams/55.png,41,Southampton,https://media-3.api-sports.io/football/teams/41.png,3,0,2-0,3-0,,
39,868158,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2023-02-04T15:00:00+00:00,1675522800,1675522800,1675526400,Regular Season - 22,Match Finished,FT,90,The American Express Community Stadium,C. Pawson,51,Brighton,https://media-3.api-sports.io/football/teams/51.png,35,Bournemouth,https://media-1.api-sports.io/football/teams/35.png,1,0,0-0,1-0,,
39,868161,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-02-04T15:00:00+00:00,1675522800,1675522800,1675526400,Regular Season - 22,Match Finished,FT,90,Old Trafford,A. Marriner,33,Manchester United,https://media-2.api-sports.io/football/teams/33.png,52,Crystal Palace,https://media-2.api-sports.io/football/teams/52.png,2,1,1-0,2-1,,
39,868165,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2023-02-04T15:00:00+00:00,1675522800,1675522800,1675526400,Regular Season - 22,Match Finished,FT,90,Molineux Stadium,P. Tierney,39,Wolves,https://media-3.api-sports.io/football/teams/39.png,40,Liverpool,https://media-2.api-sports.io/football/teams/40.png,3,0,2-0,3-0,,
39,868162,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-02-04T17:30:00+00:00,1675531800,1675531800,1675535400,Regular Season - 22,Match Finished,FT,90,St. James' Park,P. Bankes,34,Newcastle,https://media-1.api-sports.io/football/teams/34.png,48,West Ham,https://media-1.api-sports.io/football/teams/48.png,1,1,1-1,1-1,,
39,868163,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2023-02-05T14:00:00+00:00,1675605600,1675605600,1675609200,Regular Season - 22,Match Finished,FT,90,The City Ground,R. Jones,65,Nottingham Forest,https://media-1.api-sports.io/football/teams/65.png,63,Leeds,https://media-1.api-sports.io/football/teams/63.png,1,0,1-0,1-0,,
39,868164,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-02-05T16:30:00+00:00,1675614600,1675614600,1675618200,Regular Season - 22,Match Finished,FT,90,Tottenham Hotspur Stadium,A. Madley,47,Tottenham,https://media-3.api-sports.io/football/teams/47.png,50,Manchester City,https://media-2.api-sports.io/football/teams/50.png,1,0,1-0,1-0,,
39,868021,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-02-08T20:00:00+00:00,1675886400,1675886400,1675890000,Regular Season - 8,Match Finished,FT,90,Old Trafford,S. Hooper,33,Manchester United,https://media-3.api-sports.io/football/teams/33.png,63,Leeds,https://media-3.api-sports.io/football/teams/63.png,2,2,0-1,2-2,,
39,868175,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2023-02-11T12:30:00+00:00,1676118600,1676118600,1676122200,Regular Season - 23,Match Finished,FT,90,London Stadium,C. Pawson,48,West Ham,https://media-3.api-sports.io/football/teams/48.png,49,Chelsea,https://media-1.api-sports.io/football/teams/49.png,1,1,1-1,1-1,,
39,868167,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2023-02-11T15:00:00+00:00,1676127600,1676127600,1676131200,Regular Season - 23,Match Finished,FT,90,Emirates Stadium,P. Bankes,42,Arsenal,https://media-1.api-sports.io/football/teams/42.png,55,Brentford,https://media-3.api-sports.io/football/teams/55.png,1,1,0-0,1-1,,
