league_id,fixture_id,coach_id,coach_name,formation,team_id,startingXI,substitutes
39,868155,20,F. Lampard,3-4-2-1,2932,2932-J. Pickford-1-G|2484-Y. Mina-13-D|18741-C. Coady-30-D|2936-J. Tarkowski-2-D|18758-S. Coleman-23-M|162714-A. Onana-8-M|2990-I. Gueye-27-M|2165-V. Mykolenko-19-M|1455-A. Iwobi-17-F|18781-D. Gray-11-F|18766-D. Calvert-Lewin-9-F,18929-D. McNeil-7-F|18762-T. Davies-26-M|19150-M. Holgate-4-D|284267-I. Price-60-M|138787-A. Gordon-10-F|18745-Rúben Vinagre-29-D|18858-A. Begović-15-G|138786-E. Simms-50-F|19364-N. Maupay-20-F
39,868148,28,P. Vieira,4-2-3-1,18835,18835-Guaita-13-G|18847-J. Ward-2-D|126949-C. Richards-26-D|67971-M. Guéhi-6-D|182201-T. Mitchell-3-D|3339-C. Doucouré-28-M|18843-J. Schlupp-15-M|3428-J. Ayew-9-M|19586-E. Eze-10-M|3247-W. Zaha-11-M|1135-O. Édouard-22-F,25927-J. Mateta-14-F|19617-M. Olise-7-M|18806-W. Hughes-19-M|18862-N. Clyne-17-D|304320-D. Ozoh-77-M|19143-S. Johnstone-21-G|18853-J. Riedewald-44-M|284551-J. Wells-Morrison-47-M|18852-L. Milivojević-4-M
39,868148,5,E. Howe,4-3-3,18911,18911-N. Pope-22-G|169-K. Trippier-2-D|2806-F. Schär-5-D|38734-S. Botman-4-D|18961-D. Burn-33-D|18901-S. Longstaff-36-M|10135-Bruno Guimarães-39-M|1463-J. Willock-28-M|2507-M. Almirón-24-F|2939-C. Wilson-9-F|723-Joelinton-7-F,2864-A. Isak-14-F|22173-A. Saint-Maximin-10-F|19163-J. Murphy-23-M|19076-J. Lewis-12-D|18903-M. Ritchie-11-M|138908-E. Anderson-32-M|18894-J. Lascelles-6-D|18896-Javi Manquillo-19-D|18886-M. Dúbravka-1-G
39,868150,1914,J. Marsch,4-2-3-1,20619,20619-I. Meslier-1-G|19116-L. Ayling-2-D|26238-R. Koch-5-D|2048-M. Wöber-39-D|64003-P. Struijk-21-D|1150-T. Adams-12-M|47341-Marc Roca-8-M|50739-B. Aaronson-7-M|162128-W. Gnonto-29-M|19128-J. Harrison-11-M|935-Rodrigo-19-F,37161-L. Sinisterra-23-F|19134-P. Bamford-9-F|153400-S. Greenwood-42-F|90590-G. Rutter-24-F|1558-Joel Robles-22-G|19569-J. Gelhardt-30-F|1564-Junior Firpo-3-D|47302-Diego Llorente-14-D|533-R. Kristensen-25-D
39,868150,90,T. Frank,3-5-2,19465,19465-David Raya-1-G|1119-K. Ajer-20-D|19789-E. Pinnock-5-D|18917-B. Mee-16-D|15745-M. Rasmussen-30-M|19362-J. Dasilva-10-M|30407-C. Nørgaard-6-M|47438-M. Jensen-8-M|19346-R. Henry-3-M|19974-I. Toney-17-F|20589-B. Mbeumo-19-F,25073-V. Janelt-27-M|20649-Y. Wissa-11-M|2731-M. Jørgensen-13-D|44871-A. Hickey-2-D|2699-S. Ghoddos-14-F|178077-K. Schade-9-M|15908-M. Damsgaard-24-M|106725-K. Lewis-Potter-23-F|1835-T. Strakosha-22-G
39,868153,4,Pep Guardiola,3-2-4-1,617,617-Ederson-31-G|626-J. Stones-5-D|5-M. Akanji-25-D|622-Aymeric Laporte-14-D|284230-R. Lewis-82-M|44-Rodri-16-M|635-R. Mahrez-26-F|629-K. De Bruyne-17-M|633-İ. Gündoğan-8-M|19187-J. Grealish-10-F|1100-E. Haaland-9-F,18861-N. Aké-6-D|6009-J. Álvarez-19-F|636-Bernardo Silva-20-M|19130-K. Phillips-4-M|152982-C. Palmer-80-M|567-Rúben Dias-3-D|627-K. Walker-2-D|855-João Cancelo-7-D|25004-S. Ortega-18-G
39,868153,1594,Lopetegui,4-3-3,1590,1590-José Sá-1-G|130-Nélson Semedo-22-D|19495-N. Collins-4-D|18744-M. Kilman-23-D|280687-Hugo Bueno-64-D|18947-M. Lemina-5-M|2676-Rúben Neves-8-M|41621-Matheus Nunes-27-M|18753-Adama Traoré-37-F|2887-R. Jiménez-9-F|24888-Hwang Hee-Chan-11-F,2056-Pablo Sarabia-21-M|1165-Matheus Cunha-12-F|2677-João Moutinho-28-M|1605-Daniel Podence-10-M|21138-R. Aït Nouri-3-D|54-Diego Costa-29-F|41606-Toti-24-D|19173-M. Šarkić-13-G|18740-Jonny Castro-19-D
39,868147,7248,Mikel Arteta,4-3-3,20355,20355-A. Ramsdale-1-G|19959-B. White-4-D|22090-W. Saliba-12-D|22224-Gabriel Magalhães-6-D|641-O. Zinchenko-35-D|37127-M. Ødegaard-8-M|49-T. Partey-5-M|1464-G. Xhaka-34-M|1460-B. Saka-7-F|1468-E. Nketiah-14-F|127769-Gabriel Martinelli-11-F,2597-T. Tomiyasu-18-D|1946-L. Trossard-19-F|1440-R. Holding-16-D|41725-Fábio Vieira-21-M|1161-E. Smith Rowe-10-M|1427-A. Lokonga-23-M|311520-Marquinhos-27-F|1117-K. Tierney-3-D|50999-M. Turner-30-G
39,868147,1993,E. ten Hag,4-2-3-1,882,882-David de Gea-1-G|18846-A. Wan-Bissaka-29-D|742-R. Varane-19-D|2467-Lisandro Martínez-6-D|891-L. Shaw-23-D|174-C. Eriksen-14-M|903-S. McTominay-39-M|9971-Antony-21-M|1485-Bruno Fernandes-8-M|909-M. Rashford-10-M|25416-W. Weghorst-27-F,905-Fred-17-M|284324-A. Garnacho-49-F|153430-A. Elanga-36-F|37145-T. Malacia-12-D|2935-H. Maguire-5-D|2931-T. Heaton-22-G|284322-K. Mainoo-73-M|889-V. Lindelöf-2-D|70078-F. Pellistri-28-M
39,868149,10,Marco Silva,4-2-3-1,1438,1438-B. Leno-17-G|657-K. Tete-2-D|18814-I. Diop-31-D|19023-T. Ream-13-D|19549-A. Robinson-33-D|41104-João Palhinha-26-M|19480-H. Reed-6-M|19004-B. De Cordova-Reid-14-M|899-Andreas Pereira-18-M|2294-Willian-20-M|2825-A. Mitrović-9-F,19025-T. Cairney-10-M|697-M. Solomon-11-F|19221-H. Wilson-8-M|104-Carlos Vinícius-30-F|263-L. Kurzawa-3-D|19329-D. James-21-M|19657-M. Rodák-1-G|18803-N. Chalobah-12-M|19145-T. Adarabioyo-4-D
39,868149,2425,A. Conte,3-4-2-1,159,159-H. Lloris-1-G|30776-C. Romero-17-D|175-E. Dier-15-D|164-B. Davies-33-D|1566-Emerson-12-M|2735-P. Højbjerg-5-M|863-R. Bentancur-30-M|207-I. Perišić-14-M|30435-D. Kulusevski-21-F|186-Son Heung-Min-7-F|184-H. Kane-10-F,2413-Richarlison-9-F|18968-Y. Bissouma-38-M|18742-M. Doherty-2-D|18932-F. Forster-20-G|180-O. Skipp-4-M|168-D. Sánchez-6-D|133-C. Lenglet-34-D|19032-R. Sessegnon-19-M|149550-J. Tanganga-25-D
39,868159,12,G. Potter,4-3-3,2273,2273-Kepa-1-G|19545-R. James-24-D|259-Thiago Silva-6-D|95-B. Badiashile-4-D|47380-Marc Cucurella-32-D|67972-C. Gallagher-23-M|5996-E. Fernández-5-M|19220-M. Mount-19-M|548-H. Ziyech-22-F|978-K. Havertz-29-F|63577-M. Mudryk-15-F,136723-N. Madueke-31-F|645-R. Sterling-17-F|2280-César Azpilicueta-28-D|291476-D. Fofana-27-F|2933-B. Chilwell-21-D|138935-C. Chukwuemeka-30-M|19012-M. Bettinelli-13-G|19720-T. Chalobah-14-D|318-K. Koulibaly-26-D
39,868159,10,Marco Silva,4-2-3-1,1438,1438-B. Leno-17-G|657-K. Tete-2-D|18814-I. Diop-31-D|19023-T. Ream-13-D|19549-A. Robinson-33-D|19480-H. Reed-6-M|41104-João Palhinha-26-M|19004-B. De Cordova-Reid-14-M|899-Andreas Pereira-18-M|2294-Willian-20-M|2825-A. Mitrović-9-F,19221-H. Wilson-8-M|697-M. Solomon-11-F|19025-T. Cairney-10-M|104-Carlos Vinícius-30-F|263-L. Kurzawa-3-D|18962-S. Duffy-5-D|19329-D. James-21-M|19657-M. Rodák-1-G|19145-T. Adarabioyo-4-D
39,868160,7,S. Dyche,4-5-1,2932,2932-J. Pickford-1-G|18758-S. Coleman-23-D|18741-C. Coady-30-D|2936-J. Tarkowski-2-D|2165-V. Mykolenko-19-D|18929-D. McNeil-7-M|18805-A. Doucouré-16-M|2990-I. Gueye-27-M|162714-A. Onana-8-M|1455-A. Iwobi-17-M|18766-D. Calvert-Lewin-9-F,19364-N. Maupay-20-F|18745-Rúben Vinagre-29-D|2484-Y. Mina-13-D|19150-M. Holgate-4-D|18858-A. Begović-15-G|19073-B. Godfrey-22-D|18762-T. Davies-26-M|138786-E. Simms-50-F|18781-D. Gray-11-F
39,868160,7248,Mikel Arteta,4-3-3,20355,20355-A. Ramsdale-1-G|19959-B. White-4-D|22090-W. Saliba-12-D|22224-Gabriel Magalhães-6-D|641-O. Zinchenko-35-D|37127-M. Ødegaard-8-M|49-T. Partey-5-M|1464-G. Xhaka-34-M|1460-B. Saka-7-F|1468-E. Nketiah-14-F|127769-Gabriel Martinelli-11-F,2289-Jorginho-20-M|1946-L. Trossard-19-F|41725-Fábio Vieira-21-M|2597-T. Tomiyasu-18-D|1117-K. Tierney-3-D|309501-A. Cozier-Duberry-85-M|1440-R. Holding-16-D|61431-J. Kiwior-15-D|50999-M. Turner-30-G
39,868156,18,Unai Emery,4-4-2,19599,19599-E. Martínez-1-G|894-A. Young-18-D|19354-E. Konsa-4-D|19179-T. Mings-5-D|2724-L. Digne-27-D|19192-J. Ramsey-41-M|1904-B. Kamara-44-M|47522-Douglas Luiz-6-M|19071-E. Buendía-10-M|983-L. Bailey-31-F|19366-O. Watkins-11-F,47547-Álex Moreno-15-D|147-Philippe Coutinho-23-M|19298-M. Cash-2-D|2922-L. Dendoncker-32-M|13489-J. Durán-22-F|19016-C. Chambers-16-D|169291-V. Sinisalo-38-G|19191-J.  McGinn-7-M|766-R. Olsen-25-G
39,868156,15,B. Rodgers,4-2-3-1,18146,18146-D. Ward-1-G|2920-T. Castagne-27-D|20079-H. Souttar-15-D|8694-W. Faes-3-D|158710-V. Kristiansen-16-D|2926-Y. Tielemans-8-M|148099-K. Dewsbury-Hall-22-M|691-Tetê-37-M|18784-J. Maddison-10-M|18778-H. Barnes-7-M|2778-K. Ịheanachọ-14-F,18785-N. Mendy-24-M|2925-D. Praet-26-M|18788-J. Vardy-9-F|152969-L. Thomas-33-D|18776-Ç. Söyüncü-4-D|138929-L. Brunt-34-M|17736-D. Iversen-31-G|1098-P. Daka-20-F|284487-Wanya Marçal-40-M
39,868157,90,T. Frank,4-3-3,19465,19465-David Raya-1-G|44871-A. Hickey-2-D|19789-E. Pinnock-5-D|18917-B. Mee-16-D|19346-R. Henry-3-D|19362-J. Dasilva-10-M|30407-C. Nørgaard-6-M|47438-M. Jensen-8-M|20589-B. Mbeumo-19-F|19974-I. Toney-17-F|20649-Y. Wissa-11-F,25073-V. Janelt-27-M|15745-M. Rasmussen-30-D|178077-K. Schade-9-M|15908-M. Damsgaard-24-M|2731-M. Jørgensen-13-D|2699-S. Ghoddos-14-F|1119-K. Ajer-20-D|278041-M. Cox-34-G|106725-K. Lewis-Potter-23-F
39,868157,96,N. Jones,4-2-3-1,105971,105971-G. Bazunu-31-G|19719-J. Bree-14-D|2999-J. Bednarek-35-D|47480-M. Salisu-22-D|20600-R. Perraud-15-D|20557-I. Diallo-27-M|282125-R. Lavia-45-M|278085-S. Edozie-23-M|2938-J. Ward-Prowse-8-M|18946-M. Elyounoussi-24-M|19524-C. Adams-10-F,15812-P. Onuachu-12-F|199837-K. Sulemana-20-M|18769-T. Walcott-32-F|195993-C. Alcaraz-26-M|19484-A. Armstrong-9-F|30476-Lyanco-4-D|2275-W. Caballero-13-G|19825-J. Aribo-7-M|1456-A. Maitland-Niles-3-M
39,868158,2424,R. De Zerbi,3-4-2-1,18959,18959-Robert Sánchez-1-G|537-J. Veltman-34-D|18963-L. Dunk-5-D|46731-P. Estupiñán-30-D|138815-T. Lamptey-2-M|18970-P. Groß-13-M|130423-B. Gilmour-27-M|106835-K. Mitoma-22-M|18973-S. March-7-F|26475-D. Undav-21-F|1469-D. Welbeck-18-F,116117-M. Caicedo-25-M|202086-J. Sarmiento-19-F|70747-J. Enciso-20-F|311334-F. Buonanotte-40-M|19265-A. Webster-4-D|137220-A. Moran-49-M|282254-O. Offiah-42-D|18960-J. Steele-23-G|38695-J. van Hecke-29-D
39,868158,18151,G. O'Neil,4-4-1-1,912,912-Neto-13-G|18869-A. Smith-15-D|18866-C. Mepham-6-D|6610-M. Senesi-25-D|19824-J. Zemura-33-D|284797-D. Ouattara-11-M|2490-J. Lerma-8-M|2734-P. Billing-29-M|196855-J. Anthony-32-M|31057-H. Traorè-22-F|19281-A. Semenyo-24-F,1125-R. Christie-10-M|19482-J. Rothwell-14-M|51572-M. Viña-18-D|19769-J. Stacey-17-D|290962-B. Greenwood-43-D|18860-M. Travers-1-G|347066-E. Pollock-41-F|382170-M. Kinsey-Wellings-53-D|19804-K. Moore-21-F
39,868161,1993,E. ten Hag,4-2-3-1,882,882-David de Gea-1-G|18846-A. Wan-Bissaka-29-D|742-R. Varane-19-D|2467-Lisandro Martínez-6-D|891-L. Shaw-23-D|747-Casemiro-18-M|905-Fred-17-M|9971-Antony-21-M|1485-Bruno Fernandes-8-M|909-M. Rashford-10-M|25416-W. Weghorst-27-F,284324-A. Garnacho-49-F|1159-M. Sabitzer-15-M|889-V. Lindelöf-2-D|2935-H. Maguire-5-D|886-Diogo Dalot-20-D|37145-T. Malacia-12-D|2931-T. Heaton-22-G|284322-K. Mainoo-73-M|18-J. Sancho-25-F
39,868161,28,P. Vieira,4-2-3-1,18835,18835-Guaita-13-G|18862-N. Clyne-17-D|126949-C. Richards-26-D|67971-M. Guéhi-6-D|182201-T. Mitchell-3-D|3339-C. Doucouré-28-M|18806-W. Hughes-19-M|3428-J. Ayew-9-M|19617-M. Olise-7-M|18843-J. Schlupp-15-M|1135-O. Édouard-22-F,1427-A. Lokonga-8-M|19586-E. Eze-10-M|152418-N. Ahamada-29-M|25927-J. Mateta-14-F|18844-J. Tomkins-5-D|18853-J. Riedewald-44-M|284549-J. Whitworth-41-G|18852-L. Milivojević-4-M|19143-S. Johnstone-21-G
39,868165,1594,Lopetegui,4-4-2,1590,1590-José Sá-1-G|130-Nélson Semedo-22-D|19147-C. Dawson-15-D|18744-M. Kilman-23-D|21138-R. Aït Nouri-3-D|24888-Hwang Hee-Chan-11-M|2676-Rúben Neves-8-M|18947-M. Lemina-5-M|41621-Matheus Nunes-27-M|2056-Pablo Sarabia-21-F|1165-Matheus Cunha-12-F,18753-Adama Traoré-37-F|2887-R. Jiménez-9-F|2677-João Moutinho-28-M|18740-Jonny Castro-19-D|1605-Daniel Podence-10-M|19495-N. Collins-4-D|204033-J. Hodge-59-M|280687-Hugo Bueno-64-D|19341-D. Bentley-25-G
39,868165,1,J. Klopp,4-3-3,280,280-Alisson-1-G|283-T. Alexander-Arnold-66-D|286-J. Matip-32-D|284-J. Gomez-2-D|289-A. Robertson-26-D|294-N. Keïta-8-M|310187-Stefan Bajčetić-43-M|507-Thiago Alcântara-6-M|306-Mohamed Salah-11-F|51617-D. Núñez-27-F|247-C. Gakpo-18-F,292-J. Henderson-14-M|19035-H. Elliott-19-M|1600-K. Tsimikas-21-D|297-A. Oxlade-Chamberlain-15-M|296-J. Milner-7-M|293-C. Jones-17-M|281-C. Kelleher-62-G|127472-N. Phillips-47-D|153066-Fábio Carvalho-28-M
39,868162,5,E. Howe,4-3-3,18911,18911-N. Pope-22-G|169-K. Trippier-2-D|2806-F. Schär-5-D|38734-S. Botman-4-D|18961-D. Burn-33-D|1463-J. Willock-28-M|18901-S. Longstaff-36-M|723-Joelinton-7-M|2507-M. Almirón-24-F|2939-C. Wilson-9-F|22173-A. Saint-Maximin-10-F,138787-A. Gordon-8-F|138908-E. Anderson-32-M|19163-J. Murphy-23-M|18892-P. Dummett-3-D|18894-J. Lascelles-6-D|18903-M. Ritchie-11-M|18886-M. Dúbravka-1-G|19076-J. Lewis-12-D|18873-R. Fraser-21-M
39,868162,5662,D. Moyes,3-4-2-1,2997,2997-Ł. Fabiański-1-G|261-T. Kehrer-24-D|18817-A. Ogbonna-21-D|21694-N. Aguerd-27-D|1231-V. Coufal-5-M|1646-Lucas Paquetá-11-M|2937-D. Rice-41-M|2284-Emerson-33-M|19428-J. Bowen-20-F|19361-S. Benrahma-22-F|18819-M. Antonio-9-F,18823-B. Johnson-2-D|1697-Pablo Fornals-8-M|1243-T. Souček-28-M|18955-D. Ings-18-F|19733-F. Downes-12-M|18813-A. Cresswell-3-D|144709-J. Anang-49-G|144723-K. Hegyi-47-G|2473-M. Lanzini-10-M
39,868163,98,S. Cooper,4-3-1-2,731,731-K. Navas-12-G|138780-N. Williams-7-D|18739-W. Boly-30-D|44811-S. McKenna-26-D|10122-Renan Lodi-32-D|275170-Danilo-28-M|2807-R. Freuler-23-M|24882-O. Mangala-5-M|18746-M. Gibbs-White-10-M|129711-B. Johnson-20-F|18931-C. Wood-39-F,19299-J. Colback-8-M|163-S. Aurier-24-D|18884-S. Surridge-16-F|1370-A. Ayew-34-F|9926-Gustavo Scarpa-31-M|18836-W. Hennessey-13-G|900-J. Lingard-11-M|371-Felipe-38-D|1746-J. Worrall-4-D
39,868163,1914,J. Marsch,4-2-3-1,20619,20619-I. Meslier-1-G|19116-L. Ayling-2-D|19118-L. Cooper-6-D|2048-M. Wöber-39-D|64003-P. Struijk-21-D|1150-T. Adams-12-M|47341-Marc Roca-8-M|37161-L. Sinisterra-23-M|19128-J. Harrison-11-M|162128-W. Gnonto-29-M|19134-P. Bamford-9-F,37724-C. Summerville-10-M|415-W. McKennie-28-M|1564-Junior Firpo-3-D|90590-G. Rutter-24-F|153400-S. Greenwood-42-F|50739-B. Aaronson-7-M|1558-Joel Robles-22-G|313059-Mateo Joseph-49-|533-R. Kristensen-25-D
39,868164,2425,A. Conte,3-4-2-1,159,159-H. Lloris-1-G|30776-C. Romero-17-D|175-E. Dier-15-D|164-B. Davies-33-D|1566-Emerson-12-M|2735-P. Højbjerg-5-M|863-R. Bentancur-30-M|207-I. Perišić-14-M|30435-D. Kulusevski-21-F|186-Son Heung-Min-7-F|184-H. Kane-10-F,19032-R. Sessegnon-19-M|18968-Y. Bissouma-38-M|168-D. Sánchez-6-D|83-A. Danjuma-16-M|47519-Pedro Porro-23-D|2413-Richarlison-9-F|18932-F. Forster-20-G|180-O. Skipp-4-M|133-C. Lenglet-34-D
39,868164,4,Pep Guardiola,4-4-2,617,617-Ederson-31-G|627-K. Walker-2-D|5-M. Akanji-25-D|18861-N. Aké-6-D|284230-R. Lewis-82-D|635-R. Mahrez-26-M|44-Rodri-16-M|636-Bernardo Silva-20-M|19187-J. Grealish-10-M|6009-J. Álvarez-19-F|1100-E. Haaland-9-F,629-K. De Bruyne-17-M|633-İ. Gündoğan-8-M|288699-M. Perrone-32-M|25004-S. Ortega-18-G|152982-C. Palmer-80-M|567-Rúben Dias-3-D|622-Aymeric Laporte-14-D|23-Sergio Gómez-21-M|19130-K. Phillips-4-M
39,868021,1993,E. ten Hag,4-2-3-1,882,882-David de Gea-1-G|886-Diogo Dalot-20-D|742-R. Varane-19-D|2467-Lisandro Martínez-6-D|891-L. Shaw-23-D|905-Fred-17-M|1159-M. Sabitzer-15-M|909-M. Rashford-10-M|1485-Bruno Fernandes-8-M|284324-A. Garnacho-49-M|25416-W. Weghorst-27-F,18-J. Sancho-25-F|70078-F. Pellistri-28-M|37145-T. Malacia-12-D|889-V. Lindelöf-2-D|153430-A. Elanga-36-F|284322-K. Mainoo-73-M|284295-Zidane Iqbal-55-M|2935-H. Maguire-5-D|2931-T. Heaton-22-G
39,868021,17848,M. Skubala,4-2-3-1,20619,20619-I. Meslier-1-G|19116-L. Ayling-2-D|26238-R. Koch-5-D|2048-M. Wöber-39-D|64003-P. Struijk-21-D|415-W. McKennie-28-M|1150-T. Adams-12-M|37161-L. Sinisterra-23-M|19128-J. Harrison-11-M|162128-W. Gnonto-29-M|19134-P. Bamford-9-F,37724-C. Summerville-10-M|1564-Junior Firpo-3-D|90590-G. Rutter-24-F|50739-B. Aaronson-7-M|153400-S. Greenwood-42-F|313059-Mateo Joseph-49-|282124-D. Gyabi-18-M|533-R. Kristensen-25-D|1558-Joel Robles-22-G
39,868175,12,G. Potter,4-2-3-1,2273,2273-Kepa-1-G|19545-R. James-24-D|259-Thiago Silva-6-D|95-B. Badiashile-4-D|47380-Marc Cucurella-32-D|2292-R. Loftus-Cheek-12-M|5996-E. Fernández-5-M|136723-N. Madueke-31-M|583-João Félix-11-M|63577-M. Mudryk-15-M|978-K. Havertz-29-F,2933-B. Chilwell-21-D|548-H. Ziyech-22-M|19220-M. Mount-19-M|67972-C. Gallagher-23-M|19012-M. Bettinelli-13-G|138935-C. Chukwuemeka-30-M|291476-D. Fofana-27-F|2280-César Azpilicueta-28-D|19720-T. Chalobah-14-D
39,868175,5662,D. Moyes,3-4-2-1,2997,2997-Ł. Fabiański-1-G|261-T. Kehrer-24-D|18817-A. Ogbonna-21-D|21694-N. Aguerd-27-D|1231-V. Coufal-5-M|1646-Lucas Paquetá-11-M|2937-D. Rice-41-M|2284-Emerson-33-M|19428-J. Bowen-20-F|19361-S. Benrahma-22-F|18819-M. Antonio-9-F,1243-T. Souček-28-M|19733-F. Downes-12-M|18955-D. Ings-18-F|18823-B. Johnson-2-D|2473-M. Lanzini-10-M|144723-K. Hegyi-47-G|144709-J. Anang-49-G|1697-Pablo Fornals-8-M
39,868167,90,T. Frank,3-5-2,19465,19465-David Raya-1-G|1119-K. Ajer-20-D|19789-E. Pinnock-5-D|18917-B. Mee-16-D|15745-M. Rasmussen-30-M|25073-V. Janelt-27-M|30407-C. Nørgaard-6-M|47438-M. Jensen-8-M|19346-R. Henry-3-M|20589-B. Mbeumo-19-F|19974-I. Toney-17-F,20649-Y. Wissa-11-M|19362-J. Dasilva-10-M|178077-K. Schade-9-M|106725-K. Lewis-Potter-23-F|15908-M. Damsgaard-24-M|20110-S. Baptiste-26-M|278041-M. Cox-34-G|44871-A. Hickey-2-D|2731-M. Jørgensen-13-D
39,868167,7248,Mikel Arteta,4-3-3,20355,20355-A. Ramsdale-1-G|19959-B. White-4-D|22090-W. Saliba-12-D|22224-Gabriel Magalhães-6-D|641-O. Zinchenko-35-D|37127-M. Ødegaard-8-M|49-T. Partey-5-M|1464-G. Xhaka-34-M|1460-B. Saka-7-F|1468-E. Nketiah-14-F|127769-Gabriel Martinelli-11-F,1946-L. Trossard-19-F|41725-Fábio Vieira-21-M|61431-J. Kiwior-15-D|50999-M. Turner-30-G|2289-Jorginho-20-M|309501-A. Cozier-Duberry-85-M|1440-R. Holding-16-D|1117-K. Tierney-3-D|2597-T. Tomiyasu-18-D
39,868168,28,P. Vieira,4-2-3-1,18835,18835-Guaita-13-G|18862-N. Clyne-17-D|18844-J. Tomkins-5-D|67971-M. Guéhi-6-D|182201-T. Mitchell-3-D|3339-C. Doucouré-28-M|18806-W. Hughes-19-M|19617-M. Olise-7-M|3428-J. Ayew-9-M|18843-J. Schlupp-15-M|25927-J. Mateta-14-F,1427-A. Lokonga-8-M|19586-E. Eze-10-M|1135-O. Édouard-22-F|152418-N. Ahamada-29-M|18849-J. McArthur-18-M|19143-S. Johnstone-21-G|18853-J. Riedewald-44-M|18852-L. Milivojević-4-M|284549-J. Whitworth-41-G
39,868168,2424,R. De Zerbi,4-2-3-1,18959,18959-Robert Sánchez-1-G|537-J. Veltman-34-D|19265-A. Webster-4-D|18963-L. Dunk-5-D|46731-P. Estupiñán-30-D|18970-P. Groß-13-M|116117-M. Caicedo-25-M|18973-S. March-7-M|6716-A. Mac Allister-10-M|106835-K. Mitoma-22-M|26475-D. Undav-21-F,129643-E. Ferguson-28-F|138815-T. Lamptey-2-D|202086-J. Sarmiento-19-F|311334-F. Buonanotte-40-M|137220-A. Moran-49-M|18960-J. Steele-23-G|265820-Y. Ayari-26-M|70747-J. Enciso-20-F|38695-J. van Hecke-29-D
39,868169,10,Marco Silva,4-2-3-1,1438,1438-B. Leno-17-G|657-K. Tete-2-D|18814-I. Diop-31-D|19023-T. Ream-13-D|19549-A. Robinson-33-D|19480-H. Reed-6-M|41104-João Palhinha-26-M|19004-B. De Cordova-Reid-14-M|899-Andreas Pereira-18-M|2294-Willian-20-M|2825-A. Mitrović-9-F,697-M. Solomon-11-F|104-Carlos Vinícius-30-F|19221-H. Wilson-8-M|2823-S. Lukić-28-M|190-Cédric Soares-12-D|19145-T. Adarabioyo-4-D|19329-D. James-21-M|18962-S. Duffy-5-D|19657-M. Rodák-1-G
39,868169,98,S. Cooper,4-2-3-1,731,731-K. Navas-12-G|163-S. Aurier-24-D|18739-W. Boly-30-D|44811-S. McKenna-26-D|10122-Renan Lodi-32-D|2807-R. Freuler-23-M|24882-O. Mangala-5-M|129711-B. Johnson-20-M|18746-M. Gibbs-White-10-M|9926-Gustavo Scarpa-31-M|18931-C. Wood-39-F,1746-J. Worrall-4-D|371-Felipe-38-D|18904-J. Shelvey-6-M|80-E. Dennis-25-F|1370-A. Ayew-34-F|18884-S. Surridge-16-F|19299-J. Colback-8-M|18836-W. Hennessey-13-G|138780-N. Williams-7-D
39,868171,15,B. Rodgers,4-2-3-1,18146,18146-D. Ward-1-G|2920-T. Castagne-27-D|20079-H. Souttar-15-D|8694-W. Faes-3-D|158710-V. Kristiansen-16-D|18785-N. Mendy-24-M|148099-K. Dewsbury-Hall-22-M|691-Tetê-37-M|18784-J. Maddison-10-M|18778-H. Barnes-7-M|2778-K. Ịheanachọ-14-F,18786-W. Ndidi-25-M|2925-D. Praet-26-M|18788-J. Vardy-9-F|18771-Ricardo Pereira-21-D|1098-P. Daka-20-F|17736-D. Iversen-31-G|152969-L. Thomas-33-D|18776-Ç. Söyüncü-4-D|3421-D. Amartey-18-D
39,868171,2425,A. Conte,3-4-2-1,18932,18932-F. Forster-20-G|149550-J. Tanganga-25-D|175-E. Dier-15-D|164-B. Davies-33-D|47519-Pedro Porro-23-M|2735-P. Højbjerg-5-M|863-R. Bentancur-30-M|207-I. Perišić-14-M|30435-D. Kulusevski-21-F|186-Son Heung-Min-7-F|184-H. Kane-10-F,237129-P. Sarr-29-M|1566-Emerson-12-D|2413-Richarlison-9-F|168-D. Sánchez-6-D|83-A. Danjuma-16-M|180-O. Skipp-4-M|178-Lucas Moura-27-F|133-C. Lenglet-34-D|156428-B. Austin-40-G
39,868174,96,N. Jones,5-3-2,105971,105971-G. Bazunu-31-G|19719-J. Bree-14-D|1456-A. Maitland-Niles-3-D|2999-J. Bednarek-35-D|47480-M. Salisu-22-D|20600-R. Perraud-15-D|2938-J. Ward-Prowse-8-M|282125-R. Lavia-45-M|195993-C. Alcaraz-26-M|199837-K. Sulemana-20-F|15812-P. Onuachu-12-F,30476-Lyanco-4-D|19524-C. Adams-10-F|19825-J. Aribo-7-M|278085-S. Edozie-23-F|18945-S. Armstrong-17-M|190686-S. Mara-18-F|19484-A. Armstrong-9-F|18769-T. Walcott-32-F|2275-W. Caballero-13-G
